"","rest_id","rest_name","area","orders","Locality","area_code","cuisine","cft","LatLong","cluster","week"
"103.871",11106,"Pizza Hut Delivery","Janakpuri",110,"Jail Road (250)",71,"Fast Food,Pizzas","> 250 & <= 500","28.635888,77.09620500000005","10",3
"103.887",11356,"Pindi's Kitchen","Janakpuri",57,"Jail road Near wah ji Wah",71,"Chinese,Mughlai,Indian","> 250 & <= 500","28.63535,77.09694999999999","10",3
"103.933",11477,"Wah Ji Wah","Janakpuri",532,"Double Storey, Jail Road",71,"North Indian,Chinese","> 250 & <= 500","28.635185,77.096993","10",3
"103.1829",17476,"Flirty Momos","Janakpuri",423,"Jail Road",71,"Chinese","<= 250","28.634914572394035,77.09741067609218","10",3
"103.2586",20797,"Kati Roll Cottage","Janakpuri",351,"Janakpuri",71,"Fast Food","<= 250","28.634304,77.09958600000004","10",3
"103.2587",20799,"Rama Chole Bhature","Janakpuri",1035,"Janakpuri",71,"Street Food","<= 250","28.635778,77.09679400000005","10",3
"103.3161",23253,"Jalebi Wala","Janakpuri",83,"Jail Road",71,"Desserts,Beverages","<= 250","28.636244,77.096851","10",3
"103.4398",29472,"Mama Bhanja Corner","Janakpuri",10,"Tilak Nagar",71,"North Indian,Mughlai","> 250 & <= 500","28.6360699,77.09732400000007","10",3
"113.284",4473,"34 Chowringhee Lane","Janakpuri",363,"Westend Mall",71,"Fast Food","<= 250","28.630008,77.07986400000004","11",3
"113.351",5464,"Sighri","Janakpuri",336,"Opposite Chander Nagar",71,"Chinese,Mughlai,Indian","> 2500","28.6252788879308,77.0760532889202","11",3
"113.1546",15502,"Wow! Momo","Janakpuri",113,"Aggarwal Corporate Tower",71,"Tibetan","> 250 & <= 500","28.629107,77.07689700000003","11",3
"113.1694",16416,"Keventers","Janakpuri",386,"Unity One Mall",71,"Beverages","> 250 & <= 500","28.628653,77.07646","11",3
"113.1857",17790,"Khan Chacha","Janakpuri",218,"West Janakpuri",71,"North Indian","> 2500","28.629045,77.076775","11",3
"113.2451",20310,"Nirula's Ice Cream","Janakpuri",63,"Unity one mall",71,"Desserts,Ice Cream","> 250 & <= 500","28.62903,77.07666799999993","11",3
"113.2962",22313,"Pat n Harry","Janakpuri",16,"Janakpuri",71,"Fast Food","> 250 & <= 500","28.6291013,77.07687350000003","11",3
"113.3566",25181,"BTW","Janakpuri",801,"West End Mall",71,"South Indian,Street Food","<= 250","28.629998,77.07980999999995","11",3
"123.297",4691,"TBK Kulchas","Janakpuri",664,"Janakpuri",71,"North Indian","<= 250","28.619148,77.09184000000005","12",3
"123.333",5200,"Giani","Janakpuri",120,"Jail Road",71,"Ice Cream","> 250 & <= 500","28.627418,77.11118799999997","12",3
"123.612",9413,"Pasta Xpress","Janakpuri",186,"Near Kadimi",71,"Italian,Fast Food","> 250 & <= 500","28.615748,77.09482400000002","12",3
"123.885",11354,"Bake Day","Janakpuri",43,"Janak Nursing Home",71,"Fast Food","<= 250","28.618436,77.091726","12",3
"123.1314",13773,"Q Bistro","Janakpuri",23,"C4D block Janakpuri",71,"Italian,Cafe,French","> 250 & <= 500","28.618328,77.09445000000005","12",3
"123.2202",19216,"Tadka Puran Singh Da Dhaba","Janakpuri",44,"Hari Nagar",71,"Indian","> 250 & <= 500","28.618309,77.11058000000003","12",3
"123.2513",20522,"Grillz","Janakpuri",26,"Delhi haat",71,"Chinese,Continental,South Indian","<= 250","28.622233294709968,77.09708836903383","12",3
"123.3337",24188,"Domino's Pizza","Janakpuri",86,"Janak Puri, Jail Road",71,"Pizzas","> 2500","28.6251506000,77.1010994000","12",3
"123.3554",25167,"13 Chowbara","Janakpuri",45,"Lajwanti Garden",71,"North Indian,Mughlai","> 250 & <= 500","28.614346,77.106964","12",3
"133.238",3786,"Kulfiano","Janakpuri",103,"Jail Road",71,"Desserts,Ice Cream","<= 250","28.631783,77.09821699999998","13",3
"133.843",11005,"Chawla Chik- Inn","Janakpuri",91,"Choti Sabzi Mandi",71,"Chinese,Continental,Indian","> 250 & <= 500","28.633539353510994,77.09408892261513","13",3
"133.940",11534,"Suruchee","Janakpuri",318,"Chhoti Sabzi Mandi",71,"North Indian,Bengali","> 250 & <= 500","28.634318729132673,77.0940597288361","13",3
"133.2282",19545,"Kao Jia","Janakpuri",0,"B1 Community Center",71,"Chinese,Indian","> 2500","28.628687,77.09146299999998","13",3
"133.3920",27052,"Pizzeria by Cafe Me","Janakpuri",276,"Community Centre",71,"Italian,Fast Food,European,Indian,Healthy Food,Pizzas","> 2500","28.628672,77.09155699999997","13",3
"14.420",7032,"Giani","Janakpuri",213,"C Block",71,"Desserts,Ice Cream","<= 250","28.617972766662295,77.08860263816757","1",4
"14.433",7311,"Tandoor Bar-be-que","Janakpuri",325,"Janakpuri",71,"North Indian,Mughlai","> 2500","28.62166,77.08462600000007","1",4
"14.518",8330,"The Tipsy Project","Janakpuri",21,"Janakpuri",71,"North Indian,Chinese,Italian","> 2500","28.610923,77.09335899999996","1",4
"14.2365",20024,"Global Kebab Factory","Janakpuri",36,"Janakpuri",71,"Chinese,Mughlai,Indian","<= 250","28.6190669,77.0887798","1",4
"14.3210",23559,"Grill Inn","Janakpuri",317,"Janakpuri",71,"American,Continental","<= 250","28.619413,77.09164599999997","1",4
"14.3475",24801,"Mayeranchal","Janakpuri",19,"Sagarpur",71,"North Indian,Chinese","> 250 & <= 500","28.6111525,77.0855443","1",4
"14.3645",25661,"Meenu Caterers","Janakpuri",15,"DDA market",71,"Indian","> 250 & <= 500","28.6169620,77.0903170","1",4
"24.279",4444,"Green Bhojnalaya","Janakpuri",1240,"Janakpuri",71,"North Indian","> 250 & <= 500","28.623997,77.08142299999997","2",4
"24.336",5209,"Green Premium","Janakpuri",99,"Possangi Pur Market",71,"North Indian","> 250 & <= 500","28.623916,77.08215700000005","2",4
"24.852",11021,"Delli Zaika","Janakpuri",14,"Vardhman Market",71,"North Indian,Chinese","> 2500","28.6250564,77.0762853","2",4
"24.857",11044,"Subway","Janakpuri",568,"C2 Bus Stand",71,"Fast Food,Healthy Food","> 250 & <= 500","28.621826,77.08452499999999","2",4
"24.1403",14580,"Godavari Bakery","Janakpuri",103,"A4C block Market",71,"Bakery","<= 250","28.62364,77.08167000000003","2",4
"24.1596",15683,"Behrouz Biryani","Janakpuri",227,"Vardhman Jank Market",71,"Biryani","<= 250","28.624851,77.07607499999995","2",4
"24.1812",17266,"Cherry Fresh","Janakpuri",13,"Janakpuri",71,"Desserts","<= 250","28.623916,77.08001000000002","2",4
"24.2337",19887,"Bite Bikaner","Janakpuri",27,"Opposite Mata Channan Devi Hospital",71,"Chinese,Indian","> 2500","28.6177853,77.07826190000003","2",4
"34.254",4351,"Amul Ice-Cream Parlour","Janakpuri",9,"Vikaspuri",71,"Desserts,Italian,Fast Food,Beverages,Ice Cream,Snacks","<= 250","28.638686,77.07701900000006","3",4
"34.362",5672,"Mela","Janakpuri",31,"Janakpuri",71,"North Indian","> 250 & <= 500","28.639277,77.07552899999996","3",4
"34.375",6020,"Giani's","Janakpuri",142,"Vikaspuri",71,"Desserts,Ice Cream","<= 250","28.638757,77.07779200000004","3",4
"34.869",11104,"Pizza Hut","Janakpuri",132,"Vikas Puri (127)",71,"Fast Food,Pizzas","> 250 & <= 500","28.639063,77.07476500000007","3",4
"34.939",11532,"Food Mechanic","Janakpuri",6,"Near Janakpuri West Metro Station",71,"North Indian,Chinese,Continental,Italian,Lebanese","<= 250","28.629781,77.077677","3",4
"34.1833",17481,"Subway","Janakpuri",458,"West End Mall",71,"American,Fast Food","> 250 & <= 500","28.629943,77.07947999999999","3",4
"34.2108",18880,"Capri Chef Cart","Janakpuri",233,"Vikaspuri",71,"Chinese","> 250 & <= 500","28.639305,77.07156399999997","3",4
"34.2721",21315,"Barista","Janakpuri",28,"Janak Place District Centre",71,"Cafe,Beverages","> 250 & <= 500","28.6303117,77.07937019999997","3",4
"44.883",11351,"Papa Chinese Food","Janakpuri",208,"Tilak Nagar",71,"Chinese","> 250 & <= 500","28.634692,77.09708899999998","4",4
"44.937",11518,"Shawarma King's","Janakpuri",625,"Rajouri Garden",71,"Fast Food,Lebanese","<= 250","28.631624,77.09838500000001","4",4
"44.2450",20302,"Munch Nation","Janakpuri",406,"Jail Road",71,"Chinese,Italian,Fast Food,Snacks","> 250 & <= 500","28.633965,77.09731","4",4
"44.3496",24825,"Chawla's 2","Janakpuri",97,"jail road",71,"North Indian,Chinese,Mughlai","> 250 & <= 500","28.6340079,77.09755339999992","4",4
"44.4401",29477,"Hashtag Foods","Janakpuri",98,"Janakpuri",71,"Italian,Street Food","<= 250","28.631627,77.09827250000001","4",4
"54.293",4681,"Kathi Express","Janakpuri",78,"Vikaspuri",71,"Chinese,Fast Food","<= 250","28.62894,77.06931199999997","5",4
"54.294",4682,"Aamritsari Kulccha Corner","Janakpuri",435,"Vikaspuri",71,"North Indian","> 250 & <= 500","28.635404,77.07163000000003","5",4
"54.432",7306,"Tandoor ka Zaika","Janakpuri",36,"Janakpuri",71,"North Indian,Chinese,Fast Food","> 250 & <= 500","28.628389,77.06768899999997","5",4
"54.487",8016,"Burger King","Janakpuri",660,"Orchard Road",71,"American,Fast Food","> 250 & <= 500","28.628506,77.07613100000003","5",4
